"CountryName","Year","PartialCollaborative","DefExp","pDefExpGDP","pDefExpGov","pcapDefExp","DefPers","DefCon","DefInv","DefProc","DefRnD","DefRnT","DefOnM","DefOth","CollabProc","EurCollabProc","CollabRnT","EurCollabRnT","dYear","OBS_VALUE","EUregion","NATOregion"
"Netherlands",2010,FALSE,8471648000,13414.8646423188,27857.4580657466,509971586.80472,4281562000,294050000,1449367000,1374631000,74736000,74736000,2128350000,318319000,NA,NA,4026000,3090000,2010-07-01,0.96152,"Rest of EU27","Other European NATO"
"Netherlands",2011,FALSE,8156410000,12686.3308390195,27007.0858580842,488612592.104475,4341164000,307486000,1193438000,1123991000,69447000,69447000,2128220000,186102000.000001,NA,NA,4316000,3782000,2011-07-01,0.96338,"Rest of EU27","Other European NATO"
"Netherlands",2012,FALSE,8066750000,12503.4099856781,26547.1508729205,481539517.669532,4586391000,298867000,1151499000,1080836000,70663000,70663000,2029704000,289000.000000669,NA,NA,4918000,4162000,2012-07-01,0.97732,"Rest of EU27","Other European NATO"
"Netherlands",2013,FALSE,7702087000,11799.4800443663,25500.5595359494,458457559.52381,4475781000,211195000,1014803000,955637000,59166000,59166000,2000308000,0,NA,NA,3407000,2999000,2013-07-01,0.98983,"Rest of EU27","Other European NATO"
"Netherlands",2014,FALSE,7787751000,11746.089036633,25433.2111925383,461824764.276819,4300918000,309820000,795647000,736244000,59403000,59403000,2128789000,252577000.000001,NA,NA,5535000,5511000,2014-07-01,0.99233,"Rest of EU27","Other European NATO"
"Netherlands",2015,FALSE,7815843000,11435.7494326636,25478.773238927,461601878.100638,4231690000,249098000,872212000,810600000,61612000,61612000,2141215000,321628000,NA,NA,3989000,3989000,2015-07-01,1,"Rest of EU27","Other European NATO"
"Netherlands",2016,FALSE,8233930000,11718.5447476023,26974.4700228338,483609185.950899,4432410000,284448000,1164100000,1106900000,57200000,57200000,2086721000,266251000,NA,NA,3871000,3871000,2016-07-01,1.00455,"Rest of EU27","Other European NATO"
"Netherlands",2017,FALSE,8538885000,11568.0163544881,27284.0080137269,498446383.74876,NA,NA,1789827000,1732810000,57017000,56860000,NA,NA,NA,NA,NA,NA,2017-07-01,1.01721,"Rest of EU27","Other European NATO"
"Netherlands",2018,FALSE,9416880000,12166.7159784337,28801.5855295956,546476323.119777,NA,NA,3250900000,3182240000,68660000,67130000,NA,NA,NA,NA,NA,NA,2018-07-01,1.042,"Rest of EU27","Other European NATO"
"Netherlands",2019,FALSE,10860110000,13357.1652594228,31793.7525616254,626123378.495244,NA,NA,5463040000,5273040000,1.9e+08,72530000,NA,NA,NA,NA,NA,NA,2019-07-01,1.0736,"Rest of EU27","Other European NATO"
"Netherlands",2020,FALSE,1.12e+10,13998.3376973984,29383.0606655263,642128196.307763,NA,NA,2862900000,2.7e+09,162900000,88600000,NA,NA,NA,NA,NA,NA,2020-07-01,1.09431,"Rest of EU27","Other European NATO"
"Netherlands",2021,FALSE,1.23e+10,14290.3781605843,30834.5637911974,701534249.700565,NA,NA,3.448e+09,3.3e+09,1.48e+08,1.48e+08,NA,NA,NA,NA,NA,NA,2021-07-01,1.12078,"Rest of EU27","Other European NATO"
"Netherlands",2022,NA,10800,0.0114748838168014,0.0263790432570146,610.066090493137,NA,NA,2167,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-01,1.18022,"Rest of EU27","Other European NATO"
"Poland",2005,FALSE,4639970000,18846.3597452151,42451.4983920476,121589318.938183,NA,251450000,683960000,633440000,50520000,12430000,803390000,2901170000,0,0,214917,214917,2005-07-01,0.83707,"Poland","Poland"
"Poland",2006,FALSE,4892830000,17817.6563705706,39893.6621257138,128312965.488304,2428500000,1.91e+08,918761000,881080000,37681000,22980000,770040000,584529000,0,0,341000,341000,2006-07-01,0.87932,"Poland","Poland"
"Poland",2007,FALSE,5799267400,18476.430336014,42761.2148078673,152147848.672474,2607023491,353516211,1348124136,1294182257,53941879,49317343,1332610231,157993331,0,0,3149357.9,3149357.9,2007-07-01,0.93905,"Poland","Poland"
"Poland",2008,FALSE,5973828716,16313.801768244,36829.7896807048,156727587.259943,3760029634,329261072,896551471,844655212,51896259,52134333,840022849,147963690.000001,0,0,18267329,8408770.6,2008-07-01,1.05106,"Poland","Poland"
"Poland",2009,FALSE,5427533949,17117.1412203412,38002.3256297564,141037183.92537,2992260277,313416351,1095878271,1006950254,88928017,12725915,812596536,213382514,0,0,3107875,0,2009-07-01,0.88529,"Poland","Poland"
"Poland",2010,FALSE,6392477170,17668.211147002,38570.5650479743,165965084.767765,3356508781,290400402,1556421140.75364,1435205812.4867,121215328.266934,13848128,881136729,308010117.246363,0,0,1968506,0,2010-07-01,0.97406,"Poland","Poland"
"Poland",2011,FALSE,6556613431,17243.3281217208,39296.8077687243,170186716.269532,3366540415,347273260,1585795023.53114,1418189988,167605035.531135,117959000,1176830280,80174452.4688638,0,0,3084000,3084000,2011-07-01,0.97372,"Poland","Poland"
"Poland",2012,FALSE,6754336746,17346.6869608163,40473.461638716,175282523.122437,3406808890,404659447,1542915468,1399270027,143645441,85350000,1330676423,69276518.0000006,0,0,1680000,1680000,2012-07-01,0.98013,"Poland","Poland"
"Poland",2013,FALSE,6720052389,17024.2207907689,39967.8855131224,174537748.40268,3497704221,410645995,1452443226,1358110068,94333158,10010000,1272485373,86773574.0000007,0,0,3550000,3550000,2013-07-01,0.97929,"Poland","Poland"
"Poland",2014,FALSE,7565327033,18406.7097111208,43554.5357108726,196583697.978381,3544144534,497170310,2027700058,1810520252,217179806,10299674,1458238973,38073157.9999992,44189788,44189788,1852152,1852152,2014-07-01,0.98695,"Poland","Poland"
"Poland",2015,FALSE,9546180000,22197.692934449,53402.54387334,248242881.289819,3604308736.75169,548917397,3152500000,2995780000,156720000,50590000,1823412852.84019,417041013.408121,15415139,15415139,3210000,3210000,2015-07-01,1,"Poland","Poland"
"Poland",2016,FALSE,8500120000,19956.106576313,48516.9712823539,221201759.179743,3533680507.70912,567711249.317303,1850430000,1711510000,138920000,77960000,1898756403.26026,649541839.713314,12686093,12686093,6510000,6510000,2016-07-01,0.95979,"Poland","Poland"
"Poland",2017,TRUE,8821450000,18872.4313537225,45727.1574150053,229593722.346572,NA,NA,2001777034.94927,1917290000,84487034.9492672,56409949.2671928,NA,NA,1917290000,NA,5260000,5260000,2017-07-01,1.00107,"Poland","Poland"
"Poland",2018,TRUE,10047160000,20181.3622152343,48588.198483523,261556243.979903,NA,NA,2764375142.05945,2714160000,50215142.0594515,33114281.0219834,NA,NA,2714160000,NA,2130000,2130000,2018-07-01,1.01231,"Poland","Poland"
"Poland",2019,TRUE,10559120000,19788.5447760635,47372.5981414576,275077371.958527,NA,NA,2650869302.32558,2390670000,260199302.325581,59266744.1860465,NA,NA,2390670000,NA,4010000,4010000,2019-07-01,1.03424,"Poland","Poland"
"Poland",2020,TRUE,11723800000,22269.9769793198,46191.1544242653,305673463.002555,NA,NA,3436300000,3383100000,53200000,37400000,NA,NA,3383100000,NA,9600000,9600000,2020-07-01,1.04297,"Poland","Poland"
"Poland",2021,TRUE,12765300000,22225.704428583,50284.9413041003,334502908.652586,NA,NA,4405100000,4326400000,78700000,48100000,NA,NA,121700000,121700000,12300000,12300000,2021-07-01,1.06845,"Poland","Poland"
"Poland",2022,NA,14585.5,0.0222209357153685,0.0506171656386526,385.584370951966,NA,NA,4789.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-01,1.15825,"Poland","Poland"
"Portugal",2005,FALSE,2532290000,15961.2259742355,34195.1865118949,241094703.569354,NA,26540000,229735426,223820000,5915426,5915426,296930000,1979084574,440000,0,1094000,758000,2005-07-01,0.87123,"Rest of EU27","Other European NATO"
"Portugal",2006,FALSE,2.514e+09,15121.9227578922,33424.8194840373,238921148.418122,1.914e+09,37781000,156621400,1.51e+08,5621400,5624100,349531400,56066200.0000002,3779120,3779120,862700,671100,2006-07-01,0.89898,"Rest of EU27","Other European NATO"
"Portugal",2007,FALSE,2417667000,13778.4161985368,30972.0569995088,229314900.882102,1903676000,14083000,207587000,202888000,4699000,4699000,242203000,50117999.9999999,22843740,22665000,648641,510597,2007-07-01,0.92564,"Rest of EU27","Other European NATO"
"Portugal",2008,FALSE,2535655471,14175.7623638277,31268.5725042353,240159825.633157,1817052600,21295519,346102641,340201020,5901621,5318121,257850480,93354231.0000003,8929682,8709291,410598,410598,2008-07-01,0.94173,"Rest of EU27","Other European NATO"
"Portugal",2009,FALSE,2.771e+09,15793.8354454477,31447.1225882832,262201699.437936,2068172000,3814000,363661854.74,354632705,9029149.74,9029150,316632000,18720145.2600002,1961468.91,1961468.91,325000,325000,2009-07-01,0.95207,"Rest of EU27","Other European NATO"
"Portugal",2010,FALSE,2781624000,15459.495870056,29833.8719421913,263084998.723175,1952164000,11854000,296115394,289132235,6983159,6983159,304033000,217457606,9911487.81,9911487.81,142521,142521,2010-07-01,0.95819,"Rest of EU27","Other European NATO"
"Portugal",2011,FALSE,2669060000,15150.7720532723,30291.5882865322,252809350.609987,2066019000,37511000,304954738,296828738,8126000,2317043,253059600,7515661.99999979,16796519,16796519,167800,167800,2011-07-01,0.95565,"Rest of EU27","Other European NATO"
"Portugal",2012,FALSE,2366278000,14051.698951294,28956.4222779664,225042606.611633,1854958000,989000,255480000,254573000,907000,567000,175663000,79188000.0000001,321000,321000,366000,366000,2012-07-01,0.95194,"Rest of EU27","Other European NATO"
"Portugal",2013,FALSE,2590908000,15216.5305195945,30469.6885219277,247760703.049544,1982335000,545000,260478609,259617000,861609,861609,226622000,120927391,0,0,535009,535009,2013-07-01,0.97334,"Rest of EU27","Other European NATO"
"Portugal",2014,FALSE,2501199000,14451.1902361406,27915.8341505031,240474469.046543,1996226000,2498000,345409000,343026000,2383000,1611000,157066000,0,0,0,610000,550000,2014-07-01,0.9802,"Rest of EU27","Other European NATO"
"Portugal",2015,FALSE,2383830000,13257.5603793134,27505.0219859719,230141628.290903,1950327000,6034000,209720000,207360000,2360000,1599000,164133000,53616000,0,0,1599000,759000,2015-07-01,1,"Rest of EU27","Other European NATO"
"Portugal",2016,FALSE,2363790000,12743.2154139757,28352.7496154227,228927412.716091,1923711000,1454000,237492000,235132000,2360000,1599000,153523000,47610000.0000001,0,0,1599000,759000,2016-07-01,1.01717,"Rest of EU27","Other European NATO"
"Portugal",2017,TRUE,2743202772.038,13999.7038591927,30858.0765246003,266322609.24808,NA,NA,310159305.748,309836470.138,322835.61,322835.61,NA,NA,0,0,322835.61,322835.61,2017-07-01,1.03255,"Rest of EU27","Other European NATO"
"Portugal",2018,TRUE,2625738466.33,12796.98800409,29594.9558041083,255327647.983236,NA,NA,259269700,258799565,470135,470135,NA,NA,0,0,0,0,2018-07-01,1.05127,"Rest of EU27","Other European NATO"
"Portugal",2019,TRUE,3042400000,14191.9798334318,33431.424044165,295772046.314029,NA,NA,479800000,4.77e+08,2800000,1500000,NA,NA,0,0,329400,329400,2019-07-01,1.06966,"Rest of EU27","Other European NATO"
"Portugal",2020,TRUE,3362250000,16803.8898962255,34056.7232210686,326523972.769032,NA,NA,547339000,542639000,4700000,7e+05,NA,NA,NA,NA,6e+05,6e+05,2020-07-01,1.09109,"Rest of EU27","Other European NATO"
"Portugal",2021,TRUE,3282400000,15535.9657322715,32266.6262973397,318927322.191994,NA,NA,533162000,530541000,2621000,791000,NA,NA,NA,NA,423000,423000,2021-07-01,1.10753,"Rest of EU27","Other European NATO"
"Portugal",2022,NA,3425.7,0.0143182978040428,0.03246779547402,333.430665459748,NA,NA,624.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-01,1.15662,"Rest of EU27","Other European NATO"
"Romania",2005,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-07-01,0.65198,"Other Central and Eastern","Other Central and Eastern"
"Romania",2006,FALSE,1793965126,18228.1111184495,51776.1117577639,84645951.0940726,1036554693,31523268,425360198,422218819,3141379,442732,300084235,442732.000000206,0,0,121000,0,2006-07-01,0.74059,"Other Central and Eastern","Other Central and Eastern"
"Romania",2007,FALSE,1906329837.29495,14821.6526416226,39853.8215166072,91286293.3017676,1378492602.91206,25217229.3998229,265096172.786908,249765613.217885,15330559.5690221,1308428.41976087,237523832.196154,0,0,0,138218.49255494,0,2007-07-01,0.90671,"Other Central and Eastern","Other Central and Eastern"
"Romania",2008,FALSE,2055047069,14065.6262379863,37238.8145498773,100061450.882152,1419194144,22759532,350964493,343649900,7314593,1226937,262128900,0,0,0,40700,0,2008-07-01,0.95272,"Other Central and Eastern","Other Central and Eastern"
"Romania",2009,FALSE,1608782783.01887,12959.4022163559,32639.343225983,78987972.1270257,1221299292.45283,19598113.2075472,151820990.566038,149472877.358491,2348113.20754717,312870.990566038,154293160.377358,61771226.4150944,0,0,150000,150000,2009-07-01,0.86131,"Other Central and Eastern","Other Central and Eastern"
"Romania",2010,FALSE,1575159657.85244,12527.4355467328,31409.7616799556,77797956.1141731,1182337211.9981,28556838.9071038,121276210.881662,119157892.991427,2118317.89023521,2118317.89023521,127786972.687099,115202423.378475,0,0,0,0,2010-07-01,0.91821,"Other Central and Eastern","Other Central and Eastern"
"Romania",2011,FALSE,1712842228.63205,12918.2877252295,32841.2110345138,85014449.7491047,1369423251.29705,24466803.7611614,130265811.59184,128351424.725187,1914386.86665243,1914386.86665243,188686361.981997,0,0,0,45503.8544561898,45503.8544561898,2011-07-01,0.94867,"Other Central and Eastern","Other Central and Eastern"
"Romania",2012,FALSE,1635707398,12251.4712110079,32906.4731328724,81540015.9918804,1374033698,19392391,69688068,67628776,2059292,2059292,172593241,0,0,0,350000,350000,2012-07-01,0.93612,"Other Central and Eastern","Other Central and Eastern"
"Romania",2013,FALSE,1846980040.00365,12803.6837851318,36185.4667251476,92401254.9098341,1458983552.15053,21413035.8134178,199554396.516402,197886142.227737,1668254.28866471,1668254.28866471,167029055.523302,0,0,0,150000,150000,2013-07-01,0.95779,"Other Central and Eastern","Other Central and Eastern"
"Romania",2014,FALSE,2028524805.5557,13491.4161161804,38595.1133030164,101851725.862576,1443304041.11563,22175543.0888326,321086300.404548,319939064.518664,1147235.88588489,1147235.88588489,241958920.946688,0,0,0,0,0,2014-07-01,0.96876,"Other Central and Eastern","Other Central and Eastern"
"Romania",2015,FALSE,2325320000,14504.8567429257,40557.8456683728,117323672.911295,1471910000,29520000,459300000,456910000,2390000,2390000,364570000,19999.9999999818,0,0,0,0,2015-07-01,1,"Other Central and Eastern","Other Central and Eastern"
"Romania",2016,FALSE,2402310000,14150.3382507562,40870.2643736904,121904262.191264,1561640000,66590000,492130000,490780000,1350000,1350000,281900000,49999.9999997272,0,0,0,0,2016-07-01,1.01593,"Other Central and Eastern","Other Central and Eastern"
"Romania",2017,FALSE,3232112067.81813,17212.8599241219,51420.8178334025,164963181.505682,NA,NA,1084034175.91559,1073160289.61713,10873886.2984611,10873886.2984611,NA,NA,NA,NA,NA,NA,2017-07-01,1.04495,"Other Central and Eastern","Other Central and Eastern"
"Romania",2018,FALSE,3692012586.40593,18054.1867594896,51833.8708538791,189560381.933393,NA,NA,1251922331.75889,1234287863.0794,17634468.6794886,17634468.6794886,NA,NA,NA,NA,NA,NA,2018-07-01,1.08954,"Other Central and Eastern","Other Central and Eastern"
"Romania",2019,FALSE,4115315068.49315,18441.0715906599,50897.7234256697,212394150.059721,NA,NA,1097019599.5785,1050868703.89884,46150895.6796628,46150895.6796628,NA,NA,NA,NA,NA,NA,2019-07-01,1.1413,"Other Central and Eastern","Other Central and Eastern"
"Romania",2020,FALSE,4430530000,20243.2740287018,48228.2851725016,229924850.034796,NA,NA,1085030000,1033590000,51440000,51440000,NA,NA,NA,NA,NA,NA,2020-07-01,1.16536,"Other Central and Eastern","Other Central and Eastern"
"Romania",2021,FALSE,4477074000,18641.2940516643,46680.0472944371,233160778.807666,NA,NA,1030572000,972907000,57665000,57665000,NA,NA,NA,NA,NA,NA,2021-07-01,1.20537,"Other Central and Eastern","Other Central and Eastern"
"Romania",2022,NA,4931.221,0.0172486716039986,0.0431216790099965,258.95924161059,NA,NA,1283.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-01,1.36358,"Other Central and Eastern","Other Central and Eastern"
"Slovakia",2005,FALSE,6.74e+08,17129.075461964,43064.3409366814,125113697.536708,NA,45520000,99480000,94940000,4540000,2180000,470710000,58290000,0,0,0,0,2005-07-01,0.71215,"Other Central and Eastern","Other Central and Eastern"
"Slovakia",2006,FALSE,749933931,16471.1464005398,42492.6654597687,139110565.729041,304409410,41711607,116887789,113090186,3797603,2645431,196451287,90473838,0,0,0,0,2006-07-01,0.75966,"Other Central and Eastern","Other Central and Eastern"
"Slovakia",2007,FALSE,828285431,14727.2657460319,40527.1921055966,153483681.486574,412769119,20511346,135298171,132800295,2497876,2498764,237775338,21931457,0,0,0,0,2007-07-01,0.84681,"Other Central and Eastern","Other Central and Eastern"
"Slovakia",2008,FALSE,994356234,15065.3712563882,40785.8025197744,183940433.899509,498320630,20310000,146616000,143102000,3514000,1621000,304214490,24895114,0,0,7e+05,7e+05,2008-07-01,0.94103,"Other Central and Eastern","Other Central and Eastern"
"Slovakia",2009,FALSE,966616425,15097.9416635194,34247.8367823879,178416250.442988,512572071,43655630,143721412,138470412,5251000,2399000,233915852,32751460.0000001,0,0,1068000,1068000,2009-07-01,0.96517,"Other Central and Eastern","Other Central and Eastern"
"Slovakia",2010,FALSE,853342954,12627.6587001343,29962.4111978568,157154266.782321,504092901,36236140,84258073,84153074,104999,104999,183736435,45019405,0,0,44845,44845,2010-07-01,0.97031,"Other Central and Eastern","Other Central and Eastern"
"Slovakia",2011,FALSE,763086396,10804.4250367528,26470.4856628077,141361772.175817,532417520,7800390,55368244,54761499,606745,606745,167500242,0,0,0,63576,63576,2011-07-01,0.98658,"Other Central and Eastern","Other Central and Eastern"
"Slovakia",2012,FALSE,790106566.93,10867.5161203359,26747.4771705528,146147149.762127,528271689.55,2931655.2,75872895.4,70816063.38,5056832.02,270010,172717451.5,10312875.2799998,0,0,0,0,2012-07-01,0.99902,"Other Central and Eastern","Other Central and Eastern"
"Slovakia",2013,FALSE,725557873,9782.38027112627,23605.7030798837,134039880.472936,511505927,2102051,53863505,50513348,3350157,0,148211049,9875340.99999993,0,0,0,0,2013-07-01,1.00411,"Other Central and Eastern","Other Central and Eastern"
"Slovakia",2014,FALSE,748629587,9839.02393537781,23406.7510143515,138160246.818343,519666407,4290370,83599801,81483553,2116248,87013.8,136931034,4141974.99999989,0,0,0,0,2014-07-01,1.00217,"Other Central and Eastern","Other Central and Eastern"
"Slovakia",2015,FALSE,889465796.9,11273.8394393968,24926.3194194564,164037260.09435,500256457.1,17707962.4,162587784.7,161152661,1435123.7,0,170832580.5,38081012.1999999,0,0,0,0,2015-07-01,1,"Other Central and Eastern","Other Central and Eastern"
"Slovakia",2016,FALSE,907114968,11177.7029269178,26929.656243608,167031554.835383,532649550.31,33982507.99,138965534.14,137645534.14,1320000,0,182594562.01,18922813.55,0,0,0,0,2016-07-01,0.99488,"Other Central and Eastern","Other Central and Eastern"
"Slovakia",2017,FALSE,934669082.6,11068.6521021898,27950.3964261065,171865034.06339,NA,NA,165712119.02,165409561.6,302557.42,NA,NA,NA,NA,NA,NA,NA,2017-07-01,1.00697,"Other Central and Eastern","Other Central and Eastern"
"Slovakia",2018,FALSE,1098414383,12282.3927429274,30841.2463979474,201691583.930254,NA,NA,250596729.4,244519133.4,6077596,NA,NA,NA,NA,NA,NA,NA,2018-07-01,1.02746,"Other Central and Eastern","Other Central and Eastern"
"Slovakia",2019,FALSE,1665821888,17712.4647839401,43561.319583639,305473789.52696,NA,NA,698891234,693291234,5600000,NA,NA,NA,NA,NA,NA,NA,2019-07-01,1.05309,"Other Central and Eastern","Other Central and Eastern"
"Slovakia",2020,FALSE,1795518341,19499.6958165407,43027.0700170645,328813379.665238,NA,NA,572359210.17,571289991,1069219.17,1069219.17,NA,NA,NA,NA,NA,NA,2020-07-01,1.07806,"Other Central and Eastern","Other Central and Eastern"
"Slovakia",2021,FALSE,1730500000,17817.7044454169,38045.1832995166,317457696.766903,NA,NA,566290000,564290000,2e+06,1e+06,NA,NA,NA,NA,NA,NA,2021-07-01,1.10377,"Other Central and Eastern","Other Central and Eastern"
"Slovakia",2022,NA,1983.4,0.0180881498633403,0.0427615836012772,360.581468068706,NA,NA,563.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-01,1.1866,"Other Central and Eastern","Other Central and Eastern"
"Slovenia",2005,FALSE,413470000,14142.8003134559,31488.3933813982,206651306.220981,NA,13730000,43600000,39120000,4480000,1220000,NA,356140000,0,0,0,0,2005-07-01,0.83952,"Other Central and Eastern","Other Central and Eastern"
"Slovenia",2006,FALSE,485404924,15379.8188659732,34782.2138145756,241753579.201634,285600986,12572678,113954953,94706131,19248822,13631486,73276307,0,NA,0,208646.3027,208646,2006-07-01,0.85807,"Other Central and Eastern","Other Central and Eastern"
"Slovenia",2007,FALSE,506347530,14404.2737675944,34142.4942786516,250808639.529239,302530815,23519325,74067571,54697512,19370059,14634320,106229819,0,NA,0,931459,931459,2007-07-01,0.89375,"Other Central and Eastern","Other Central and Eastern"
"Slovenia",2008,FALSE,5.66e+08,14913.8933456369,33996.056217224,279925023.615583,351220000,28010000,59385000,41880000,17505000,15470000,127385000,0,0,0,431000,431000,2008-07-01,0.93366,"Other Central and Eastern","Other Central and Eastern"
"Slovenia",2009,FALSE,574511747.111811,15885.322403565,32945.6443601485,281394427.628406,383710014.511811,22685596,60035830,48861830,11174000,8649200,108080306.6,0,0,0,229200,229200,2009-07-01,0.96541,"Other Central and Eastern","Other Central and Eastern"
"Slovenia",2010,FALSE,582505000,16068.0263364414,32619.6276074479,284312433.498306,359203000,14985000,112693000,104935000,7758000,5631728,95624000,0,0,0,698614,5e+05,2010-07-01,0.95547,"Other Central and Eastern","Other Central and Eastern"
"Slovenia",2011,FALSE,478266493,12962.4513298081,25924.6216057263,232977968.570371,356789429,12492221,28222116,27370750,851366,798800,80762727,0,0,0,0,0,2011-07-01,0.96541,"Other Central and Eastern","Other Central and Eastern"
"Slovenia",2012,FALSE,422475963,11710.691568848,24137.4974647044,205407489.899211,333281249,8540132,5905242,5067906,837336,698279,74749340,0,0,0,0,0,2012-07-01,0.97003,"Other Central and Eastern","Other Central and Eastern"
"Slovenia",2013,FALSE,381330929,10522.6089152078,17680.1159569462,185152547.401131,302315480.6,5081048,5688123,4864338,823785,288621,41897487.4,26348790,0,0,0,0,2013-07-01,0.98556,"Other Central and Eastern","Other Central and Eastern"
"Slovenia",2014,FALSE,366459513.85833,9742.40816023685,19540.9535576906,177737663.138195,302090240.547337,1132751,2411405,2411405,0,0,37745398.7709925,23079718.54,0,0,0,0,2014-07-01,0.99005,"Other Central and Eastern","Other Central and Eastern"
"Slovenia",2015,FALSE,361380000,9305.13280889717,19487.6523736724,175146609.799835,297447755,1054339,8990000,8920000,70000,70000,32230332,21657574,0,0,0,0,2015-07-01,1,"Other Central and Eastern","Other Central and Eastern"
"Slovenia",2016,FALSE,406170000,10049.2006806845,22195.833957216,196727742.985426,309490000,3200000,8930000,8800000,130000,130000,65780000,18770000,1080000,0,0,0,2016-07-01,1.00874,"Other Central and Eastern","Other Central and Eastern"
"Slovenia",2017,TRUE,422215000,9816.36470753992,22274.5037214298,204381311.053238,NA,NA,17054000,16719000,335000,62000,NA,NA,NA,NA,0,0,2017-07-01,1.02351,"Other Central and Eastern","Other Central and Eastern"
"Slovenia",2018,TRUE,462651000,10087.3992270668,23187.330067284,223291472.808355,NA,NA,27658000,26988000,670000,263000,NA,NA,NA,NA,263000,263000,2018-07-01,1.04513,"Other Central and Eastern","Other Central and Eastern"
"Slovenia",2019,TRUE,511650222,10572.0063971304,24397.2325496563,244924735.640327,NA,NA,36349000,35223000,1126000,330000,NA,NA,NA,NA,1e+05,1e+05,2019-07-01,1.06877,"Other Central and Eastern","Other Central and Eastern"
"Slovenia",2020,TRUE,498013729,10614.5444876759,20682.3289736906,236833616.606429,NA,NA,28335819,27215706,1120113,540000,NA,NA,NA,NA,NA,NA,2020-07-01,1.08223,"Other Central and Eastern","Other Central and Eastern"
"Slovenia",2021,TRUE,648165688,12459.896559314,25370.9131859404,307490648.601465,NA,NA,98026196,95526196,2500000,1090114,NA,NA,NA,NA,196220.52,196220.52,2021-07-01,1.11045,"Other Central and Eastern","Other Central and Eastern"
"Slovenia",2022,NA,737.297482,0.0124990016191289,0.0264809356337476,349.663747812519,NA,NA,165.0123277,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-01,1.19067,"Other Central and Eastern","Other Central and Eastern"
"Spain",2005,FALSE,10497210000,11280.4572700915,29441.3078780638,240416457.009785,NA,190790000,2358060000,2165690000,192370000,85280000,1802520000,6145840000,1199840000,1187630000,34110000,34110000,2005-07-01,0.90149,"Spain","Spain"
"Spain",2006,FALSE,11506050000,11415.0265780665,29816.5304033481,259375904.520506,6157010000,319860000,2544200000,2.343e+09,201200000,104300000,1932530000,552449999.999999,1196990000,1196990000,41700000,41700000,2006-07-01,0.93737,"Spain","Spain"
"Spain",2007,FALSE,12219130000,11305.5614924774,28968.1209445892,270119535.299422,6476920000,350880000,2644130000,2367440000,276690000,107800000,2111040000,636160000,938360000,938360000,5.6e+07,53400000,2007-07-01,0.96939,"Spain","Spain"
"Spain",2008,FALSE,12755760000,11427.5885238191,27766.7945902057,277400622.880067,6827940000,247240000,2850680000,2536420000,314260000,124070000,2163470000,666430000,935020000,935020000,79990000,73580000,2008-07-01,0.99124,"Spain","Spain"
"Spain",2009,FALSE,12196200000,11302.6990358203,24688.5640139109,263033091.030257,7155860000,276100000,2208130000,1979290000,228840000,100220000,1844880000,711230000,721040000,721040000,53740000,51330000,2009-07-01,0.99267,"Spain","Spain"
"Spain",2010,FALSE,11131620000,10298.1400361724,22570.1031220474,239068451.680409,7055410000,139240000,1427480000,1265420000,162060000,81700000,1743670000,765820000,702990000,702990000,38350000,37530000,2010-07-01,0.99419,"Spain","Spain"
"Spain",2011,FALSE,10059370000,9397.33700531272,20504.5536820821,215236948.78452,6519250000,188680000,753120000,604610000,148510000,81350000,1742390000,855929999.999998,298130000,298130000,54870000,54010000,2011-07-01,0.994,"Spain","Spain"
"Spain",2012,FALSE,10827740000,10413.1407990845,21647.8166728978,231528191.179992,6192230000,91600000,2532570000,2422520000,110050000,63580000,1250780000,760560000,1697690000,1697690000,31770000,30740000,2012-07-01,0.99286,"Spain","Spain"
"Spain",2013,FALSE,9494830000,9256.99015202405,20317.3587602659,203781278.142494,6479910000,63170000,1229060000,1138250000,90810000,53610000,1722690000,0,601420000,601420000,27340000,26580000,2013-07-01,0.99681,"Spain","Spain"
"Spain",2014,FALSE,9507750000,9161.27074059085,20428.1472377875,204665276.938258,6402390000,63190000,1333260000,1257830000,75430000,42020000,1708910000,0,811250000,811250000,20760000,20760000,2014-07-01,0.99458,"Spain","Spain"
"Spain",2015,FALSE,9999810000,9259.1004798157,21152.8747302957,215466013.361301,6517730000,97080000,1557820000,1459060000,98760000,53460000,1827180000,0,672290000,672290000,16090000,16090000,2015-07-01,1,"Spain","Spain"
"Spain",2016,FALSE,9.014e+09,8058.84908835052,19096.1225168579,194056539.472874,6544770000,86990000,671810000,583180000,88630000,52120000,1710430000,0,144340000,144340000,14990000,14990000,2016-07-01,1.00322,"Spain","Spain"
"Spain",2017,FALSE,10528080000,9061.34695279236,21931.8551108667,226250390.315491,NA,NA,2217980000,2131500000,86480000,53170000,NA,NA,1401955851.74,1401955851.74,14240000,14240000,2017-07-01,1.01625,"Spain","Spain"
