country_name_short,country_name,election_date,start_date,cabinet_name,caretaker,cabinet_party,prime_minister,seats,election_seats_total,party_name_short,party_name,party_name_english,left_right,country_id,election_id,cabinet_id,previous_cabinet_id,party_id
LUX,Luxembourg,5/30/1954,3/29/1958,Frieden,0,1,0,17,52,LSAP,Lëtzebuerger Sozialistesch Arbechterpartei – Parti Ouvrier Socialiste Luxembourgeois – Luxemburger Sozialistische Arbeiterpartei,Luxembourg Socialist Workers' Party,3.289473684,7,153,544,500,701
LUX,Luxembourg,2/1/1959,3/2/1959,Werner I,0,1,1,21,52,CSV,Chrëschtlech Sozial Vollekspartei – Parti populaire chrétien social – Christlich Soziale Volkspartei,Christian Social People's Party,6.447368421,7,390,832,544,1234
LUX,Luxembourg,2/1/1959,3/2/1959,Werner I,0,1,0,11,52,DP,Demokratesch Partei – Parti Démocratique – Demokratische Partei,Democratic Party,6.578947368,7,390,832,544,967
LUX,Luxembourg,2/1/1959,3/2/1959,Werner I,0,0,0,3,52,KPL,Kommunistesch Partei Lëtzebuerg – Parti Communiste Luxembourgeois – Kommunistische Partei Luxemburg,Communist Party of Luxembourg,,7,390,832,544,151
LUX,Luxembourg,2/1/1959,3/2/1959,Werner I,0,0,0,17,52,LSAP,Lëtzebuerger Sozialistesch Arbechterpartei – Parti Ouvrier Socialiste Luxembourgeois – Luxemburger Sozialistische Arbeiterpartei,Luxembourg Socialist Workers' Party,3.289473684,7,390,832,544,701
LUX,Luxembourg,6/7/1964,7/15/1964,Werner II,0,1,1,22,56,CSV,Chrëschtlech Sozial Vollekspartei – Parti populaire chrétien social – Christlich Soziale Volkspartei,Christian Social People's Party,6.447368421,7,579,491,832,1234
LUX,Luxembourg,6/7/1964,7/15/1964,Werner II,0,0,0,6,56,DP,Demokratesch Partei – Parti Démocratique – Demokratische Partei,Democratic Party,6.578947368,7,579,491,832,967
LUX,Luxembourg,6/7/1964,7/15/1964,Werner II,0,0,0,5,56,KPL,Kommunistesch Partei Lëtzebuerg – Parti Communiste Luxembourgeois – Kommunistische Partei Luxemburg,Communist Party of Luxembourg,,7,579,491,832,151
LUX,Luxembourg,6/7/1964,7/15/1964,Werner II,0,1,0,21,56,LSAP,Lëtzebuerger Sozialistesch Arbechterpartei – Parti Ouvrier Socialiste Luxembourgeois – Luxemburger Sozialistische Arbeiterpartei,Luxembourg Socialist Workers' Party,3.289473684,7,579,491,832,701
LUX,Luxembourg,6/7/1964,7/15/1964,Werner II,0,0,0,2,56,MPI,Mouvement indépendant populaire,Popular Independent Movement,,7,579,491,832,1462
LUX,Luxembourg,12/15/1968,2/6/1969,Werner III,0,1,1,21,56,CSV,Chrëschtlech Sozial Vollekspartei – Parti populaire chrétien social – Christlich Soziale Volkspartei,Christian Social People's Party,6.447368421,7,166,101,491,1234
LUX,Luxembourg,12/15/1968,2/6/1969,Werner III,0,1,0,11,56,DP,Demokratesch Partei – Parti Démocratique – Demokratische Partei,Democratic Party,6.578947368,7,166,101,491,967
LUX,Luxembourg,12/15/1968,2/6/1969,Werner III,0,0,0,6,56,KPL,Kommunistesch Partei Lëtzebuerg – Parti Communiste Luxembourgeois – Kommunistische Partei Luxemburg,Communist Party of Luxembourg,,7,166,101,491,151
LUX,Luxembourg,12/15/1968,2/6/1969,Werner III,0,0,0,18,56,LSAP,Lëtzebuerger Sozialistesch Arbechterpartei – Parti Ouvrier Socialiste Luxembourgeois – Luxemburger Sozialistische Arbeiterpartei,Luxembourg Socialist Workers' Party,3.289473684,7,166,101,491,701
LUX,Luxembourg,5/26/1974,6/15/1974,Thorn,0,0,0,18,59,CSV,Chrëschtlech Sozial Vollekspartei – Parti populaire chrétien social – Christlich Soziale Volkspartei,Christian Social People's Party,6.447368421,7,446,655,101,1234
LUX,Luxembourg,5/26/1974,6/15/1974,Thorn,0,1,1,14,59,DP,Demokratesch Partei – Parti Démocratique – Demokratische Partei,Democratic Party,6.578947368,7,446,655,101,967
LUX,Luxembourg,5/26/1974,6/15/1974,Thorn,0,0,0,5,59,KPL,Kommunistesch Partei Lëtzebuerg – Parti Communiste Luxembourgeois – Kommunistische Partei Luxemburg,Communist Party of Luxembourg,,7,446,655,101,151
LUX,Luxembourg,5/26/1974,6/15/1974,Thorn,0,1,0,17,59,LSAP,Lëtzebuerger Sozialistesch Arbechterpartei – Parti Ouvrier Socialiste Luxembourgeois – Luxemburger Sozialistische Arbeiterpartei,Luxembourg Socialist Workers' Party,3.289473684,7,446,655,101,701
LUX,Luxembourg,5/26/1974,6/15/1974,Thorn,0,0,0,5,59,SDP,Sozialdemokratesch Partei – Parti Social Démocrate – Sozialdemokratische Partei,Social Democratic Party,,7,446,655,101,1134
LUX,Luxembourg,6/10/1979,7/16/1979,Werner IV,0,1,1,24,59,CSV,Chrëschtlech Sozial Vollekspartei – Parti populaire chrétien social – Christlich Soziale Volkspartei,Christian Social People's Party,6.447368421,7,606,27,655,1234
LUX,Luxembourg,6/10/1979,7/16/1979,Werner IV,0,1,0,15,59,DP,Demokratesch Partei – Parti Démocratique – Demokratische Partei,Democratic Party,6.578947368,7,606,27,655,967
LUX,Luxembourg,6/10/1979,7/16/1979,Werner IV,0,0,0,1,59,Ef,Enroles de force,Forcibly Enlisted,,7,606,27,655,202
LUX,Luxembourg,6/10/1979,7/16/1979,Werner IV,0,0,0,2,59,KPL,Kommunistesch Partei Lëtzebuerg – Parti Communiste Luxembourgeois – Kommunistische Partei Luxemburg,Communist Party of Luxembourg,,7,606,27,655,151
LUX,Luxembourg,6/10/1979,7/16/1979,Werner IV,0,0,0,14,59,LSAP,Lëtzebuerger Sozialistesch Arbechterpartei – Parti Ouvrier Socialiste Luxembourgeois – Luxemburger Sozialistische Arbeiterpartei,Luxembourg Socialist Workers' Party,3.289473684,7,606,27,655,701
LUX,Luxembourg,6/10/1979,7/16/1979,Werner IV,0,0,0,1,59,PSI,Jean Gremling List – Socialistes Indépendants,Jean Gremling List -- Independent Socialists,,7,606,27,655,1339
LUX,Luxembourg,6/10/1979,7/16/1979,Werner IV,0,0,0,2,59,SDP,Sozialdemokratesch Partei – Parti Social Démocrate – Sozialdemokratische Partei,Social Democratic Party,,7,606,27,655,1134
LUX,Luxembourg,6/17/1984,7/20/1984,Santer I,0,1,1,25,64,CSV,Chrëschtlech Sozial Vollekspartei – Parti populaire chrétien social – Christlich Soziale Volkspartei,Christian Social People's Party,6.447368421,7,183,175,27,1234
LUX,Luxembourg,6/17/1984,7/20/1984,Santer I,0,0,0,14,64,DP,Demokratesch Partei – Parti Démocratique – Demokratische Partei,Democratic Party,6.578947368,7,183,175,27,967
LUX,Luxembourg,6/17/1984,7/20/1984,Santer I,0,0,0,2,64,Greng,Déi Gréng – Les Verts – Die Grünen,The Greens,2.5,7,183,175,27,310
LUX,Luxembourg,6/17/1984,7/20/1984,Santer I,0,0,0,2,64,KPL,Kommunistesch Partei Lëtzebuerg – Parti Communiste Luxembourgeois – Kommunistische Partei Luxemburg,Communist Party of Luxembourg,,7,183,175,27,151
LUX,Luxembourg,6/17/1984,7/20/1984,Santer I,0,1,0,21,64,LSAP,Lëtzebuerger Sozialistesch Arbechterpartei – Parti Ouvrier Socialiste Luxembourgeois – Luxemburger Sozialistische Arbeiterpartei,Luxembourg Socialist Workers' Party,3.289473684,7,183,175,27,701
LUX,Luxembourg,6/18/1989,7/14/1989,Santer II,0,0,0,4,60,ADR,Alternativ Demokratesch Reformpartei – Parti réformiste d'alternative démocratique – Alternative Demokratische Reformpartei,Alternative Democratic Reform Party,8.815789474,7,526,418,175,1582
LUX,Luxembourg,6/18/1989,7/14/1989,Santer II,0,1,1,22,60,CSV,Chrëschtlech Sozial Vollekspartei – Parti populaire chrétien social – Christlich Soziale Volkspartei,Christian Social People's Party,6.447368421,7,526,418,175,1234
LUX,Luxembourg,6/18/1989,7/14/1989,Santer II,0,0,0,11,60,DP,Demokratesch Partei – Parti Démocratique – Demokratische Partei,Democratic Party,6.578947368,7,526,418,175,967
LUX,Luxembourg,6/18/1989,7/14/1989,Santer II,0,0,0,2,60,GAP,Gréng Alternativ Partei – Parti de l'Alternative Verte,Green Alternative,,7,526,418,175,315
LUX,Luxembourg,6/18/1989,7/14/1989,Santer II,0,0,0,2,60,GLEI,"Greng Lëscht Ekologesch Initiativ – Liste Verte, Initiative Écologiste",Green Left Ecological Initiative,,7,526,418,175,1158
LUX,Luxembourg,6/18/1989,7/14/1989,Santer II,0,0,0,1,60,KPL,Kommunistesch Partei Lëtzebuerg – Parti Communiste Luxembourgeois – Kommunistische Partei Luxemburg,Communist Party of Luxembourg,,7,526,418,175,151
LUX,Luxembourg,6/18/1989,7/14/1989,Santer II,0,1,0,18,60,LSAP,Lëtzebuerger Sozialistesch Arbechterpartei – Parti Ouvrier Socialiste Luxembourgeois – Luxemburger Sozialistische Arbeiterpartei,Luxembourg Socialist Workers' Party,3.289473684,7,526,418,175,701
LUX,Luxembourg,6/12/1994,7/13/1994,Santer III,0,0,0,5,60,ADR,Alternativ Demokratesch Reformpartei – Parti réformiste d'alternative démocratique – Alternative Demokratische Reformpartei,Alternative Democratic Reform Party,8.815789474,7,306,222,418,1582
LUX,Luxembourg,6/12/1994,7/13/1994,Santer III,0,1,1,21,60,CSV,Chrëschtlech Sozial Vollekspartei – Parti populaire chrétien social – Christlich Soziale Volkspartei,Christian Social People's Party,6.447368421,7,306,222,418,1234
LUX,Luxembourg,6/12/1994,7/13/1994,Santer III,0,0,0,12,60,DP,Demokratesch Partei – Parti Démocratique – Demokratische Partei,Democratic Party,6.578947368,7,306,222,418,967
LUX,Luxembourg,6/12/1994,7/13/1994,Santer III,0,0,0,5,60,Greng,Déi Gréng – Les Verts – Die Grünen,The Greens,2.5,7,306,222,418,310
LUX,Luxembourg,6/12/1994,7/13/1994,Santer III,0,1,0,17,60,LSAP,Lëtzebuerger Sozialistesch Arbechterpartei – Parti Ouvrier Socialiste Luxembourgeois – Luxemburger Sozialistische Arbeiterpartei,Luxembourg Socialist Workers' Party,3.289473684,7,306,222,418,701
LUX,Luxembourg,6/12/1994,1/20/1995,Juncker I,0,0,0,5,60,ADR,Alternativ Demokratesch Reformpartei – Parti réformiste d'alternative démocratique – Alternative Demokratische Reformpartei,Alternative Democratic Reform Party,8.815789474,7,306,621,222,1582
LUX,Luxembourg,6/12/1994,1/20/1995,Juncker I,0,1,1,21,60,CSV,Chrëschtlech Sozial Vollekspartei – Parti populaire chrétien social – Christlich Soziale Volkspartei,Christian Social People's Party,6.447368421,7,306,621,222,1234
LUX,Luxembourg,6/12/1994,1/20/1995,Juncker I,0,0,0,12,60,DP,Demokratesch Partei – Parti Démocratique – Demokratische Partei,Democratic Party,6.578947368,7,306,621,222,967
LUX,Luxembourg,6/12/1994,1/20/1995,Juncker I,0,0,0,5,60,Greng,Déi Gréng – Les Verts – Die Grünen,The Greens,2.5,7,306,621,222,310
LUX,Luxembourg,6/12/1994,1/20/1995,Juncker I,0,1,0,17,60,LSAP,Lëtzebuerger Sozialistesch Arbechterpartei – Parti Ouvrier Socialiste Luxembourgeois – Luxemburger Sozialistische Arbeiterpartei,Luxembourg Socialist Workers' Party,3.289473684,7,306,621,222,701
LUX,Luxembourg,6/13/1999,8/7/1999,Juncker II,0,0,0,7,60,ADR,Alternativ Demokratesch Reformpartei – Parti réformiste d'alternative démocratique – Alternative Demokratische Reformpartei,Alternative Democratic Reform Party,8.815789474,7,299,196,621,1582
LUX,Luxembourg,6/13/1999,8/7/1999,Juncker II,0,1,1,19,60,CSV,Chrëschtlech Sozial Vollekspartei – Parti populaire chrétien social – Christlich Soziale Volkspartei,Christian Social People's Party,6.447368421,7,299,196,621,1234
LUX,Luxembourg,6/13/1999,8/7/1999,Juncker II,0,0,0,1,60,DL,Déi Lénk – La Gauche – Die Linke,The Left,0.526315789,7,299,196,621,457
LUX,Luxembourg,6/13/1999,8/7/1999,Juncker II,0,1,0,15,60,DP,Demokratesch Partei – Parti Démocratique – Demokratische Partei,Democratic Party,6.578947368,7,299,196,621,967
LUX,Luxembourg,6/13/1999,8/7/1999,Juncker II,0,0,0,5,60,Greng,Déi Gréng – Les Verts – Die Grünen,The Greens,2.5,7,299,196,621,310
LUX,Luxembourg,6/13/1999,8/7/1999,Juncker II,0,0,0,13,60,LSAP,Lëtzebuerger Sozialistesch Arbechterpartei – Parti Ouvrier Socialiste Luxembourgeois – Luxemburger Sozialistische Arbeiterpartei,Luxembourg Socialist Workers' Party,3.289473684,7,299,196,621,701
LUX,Luxembourg,6/13/2004,7/31/2004,Juncker III,0,0,0,5,60,ADR,Alternativ Demokratesch Reformpartei – Parti réformiste d'alternative démocratique – Alternative Demokratische Reformpartei,Alternative Democratic Reform Party,8.815789474,7,383,12,196,1582
LUX,Luxembourg,6/13/2004,7/31/2004,Juncker III,0,1,1,24,60,CSV,Chrëschtlech Sozial Vollekspartei – Parti populaire chrétien social – Christlich Soziale Volkspartei,Christian Social People's Party,6.447368421,7,383,12,196,1234
LUX,Luxembourg,6/13/2004,7/31/2004,Juncker III,0,0,0,10,60,DP,Demokratesch Partei – Parti Démocratique – Demokratische Partei,Democratic Party,6.578947368,7,383,12,196,967
LUX,Luxembourg,6/13/2004,7/31/2004,Juncker III,0,0,0,7,60,Greng,Déi Gréng – Les Verts – Die Grünen,The Greens,2.5,7,383,12,196,310
LUX,Luxembourg,6/13/2004,7/31/2004,Juncker III,0,1,0,14,60,LSAP,Lëtzebuerger Sozialistesch Arbechterpartei – Parti Ouvrier Socialiste Luxembourgeois – Luxemburger Sozialistische Arbeiterpartei,Luxembourg Socialist Workers' Party,3.289473684,7,383,12,196,701
LUX,Luxembourg,6/7/2009,7/23/2009,Juncker IV,0,0,0,4,60,ADR,Alternativ Demokratesch Reformpartei – Parti réformiste d'alternative démocratique – Alternative Demokratische Reformpartei,Alternative Democratic Reform Party,8.815789474,7,172,601,12,1582
LUX,Luxembourg,6/7/2009,7/23/2009,Juncker IV,0,1,1,26,60,CSV,Chrëschtlech Sozial Vollekspartei – Parti populaire chrétien social – Christlich Soziale Volkspartei,Christian Social People's Party,6.447368421,7,172,601,12,1234
LUX,Luxembourg,6/7/2009,7/23/2009,Juncker IV,0,0,0,1,60,DL,Déi Lénk – La Gauche – Die Linke,The Left,0.526315789,7,172,601,12,457
LUX,Luxembourg,6/7/2009,7/23/2009,Juncker IV,0,0,0,9,60,DP,Demokratesch Partei – Parti Démocratique – Demokratische Partei,Democratic Party,6.578947368,7,172,601,12,967
LUX,Luxembourg,6/7/2009,7/23/2009,Juncker IV,0,0,0,7,60,Greng,Déi Gréng – Les Verts – Die Grünen,The Greens,2.5,7,172,601,12,310
LUX,Luxembourg,6/7/2009,7/23/2009,Juncker IV,0,1,0,13,60,LSAP,Lëtzebuerger Sozialistesch Arbechterpartei – Parti Ouvrier Socialiste Luxembourgeois – Luxemburger Sozialistische Arbeiterpartei,Luxembourg Socialist Workers' Party,3.289473684,7,172,601,12,701
LVA,Latvia,4/29/1990,5/7/1990,Godmanis I,0,0,0,55,201,KPSS,Kommunisti?eskaja partija Sovetskogo Sojuza,Communist Party of the Soviet Union,,55,647,595,,1260
LVA,Latvia,4/29/1990,5/7/1990,Godmanis I,0,1,1,131,201,LTF,Latvijas Tautas fronte,Popular Front of Latvia,,55,647,595,,42
LVA,Latvia,4/29/1990,5/7/1990,Godmanis I,0,0,0,15,201,none,no party affiliation,no party affiliation,,55,647,595,,288
LVA,Latvia,6/6/1993,8/7/1993,Birkavs,0,0,0,5,100,DCP,Demokr?tisk? Centra Partija,Democratic Centre Party,,55,564,434,595,384
LVA,Latvia,6/6/1993,8/7/1993,Birkavs,0,0,0,6,100,KDS,Krist?gi demokr?tisk? savien?ba,Christian Democratic Union,,55,564,434,595,239
LVA,Latvia,6/6/1993,8/7/1993,Birkavs,0,0,0,7,100,L,L?dzties?ba,Equal Rights,1.25,55,564,434,595,928
LVA,Latvia,6/6/1993,8/7/1993,Birkavs,0,1,1,36,100,LC,Latvijas Ce?š,Latvian Way,6.125,55,564,434,595,526
LVA,Latvia,6/6/1993,8/7/1993,Birkavs,0,0,0,15,100,LNNK,Latvijas Nacion?l?s Neatkar?bas Kust?ba,Latvian National Independence Movement,8.375,55,564,434,595,1557
LVA,Latvia,6/6/1993,8/7/1993,Birkavs,0,1,0,12,100,LZS,Latvijas Zemnieku Savien?ba,Farmers Union of Latvia,4.375,55,564,434,595,1368
LVA,Latvia,6/6/1993,8/7/1993,Birkavs,0,0,0,6,100,TB,T?vzemei un Br?v?bai,For Fatherland and Freedom,,55,564,434,595,203
LVA,Latvia,6/6/1993,8/7/1993,Birkavs,0,0,0,13,100,TSP,Tautas Saska?as Partija,National Harmony Party,1.864035088,55,564,434,595,32
LVA,Latvia,6/6/1993,9/15/1994,Gailis,0,0,0,5,100,DCP,Demokr?tisk? Centra Partija,Democratic Centre Party,,55,564,201,434,384
LVA,Latvia,6/6/1993,9/15/1994,Gailis,0,0,0,6,100,KDS,Krist?gi demokr?tisk? savien?ba,Christian Democratic Union,,55,564,201,434,239
LVA,Latvia,6/6/1993,9/15/1994,Gailis,0,0,0,7,100,L,L?dzties?ba,Equal Rights,1.25,55,564,201,434,928
LVA,Latvia,6/6/1993,9/15/1994,Gailis,0,1,1,36,100,LC,Latvijas Ce?š,Latvian Way,6.125,55,564,201,434,526
LVA,Latvia,6/6/1993,9/15/1994,Gailis,0,0,0,15,100,LNNK,Latvijas Nacion?l?s Neatkar?bas Kust?ba,Latvian National Independence Movement,8.375,55,564,201,434,1557
LVA,Latvia,6/6/1993,9/15/1994,Gailis,0,0,0,12,100,LZS,Latvijas Zemnieku Savien?ba,Farmers Union of Latvia,4.375,55,564,201,434,1368
LVA,Latvia,6/6/1993,9/15/1994,Gailis,0,0,0,6,100,TB,T?vzemei un Br?v?bai,For Fatherland and Freedom,,55,564,201,434,203
LVA,Latvia,6/6/1993,9/15/1994,Gailis,0,1,0,0,100,TPA,Tautsaimnieku politisk? apvien?ba,Political Union of Economists,,55,564,201,434,278
LVA,Latvia,6/6/1993,9/15/1994,Gailis,0,0,0,13,100,TSP,Tautas Saska?as Partija,National Harmony Party,1.864035088,55,564,201,434,32
LVA,Latvia,10/1/1995,12/21/1995,Skele I,0,1,0,18,100,DPS,"Demokr?tisk? partija ""Saimnieks""",Democratic Party Saimnieks,,55,534,235,201,759
LVA,Latvia,10/1/1995,12/21/1995,Skele I,0,1,0,5,100,KDS,Krist?gi demokr?tisk? savien?ba,Christian Democratic Union,,55,534,235,201,239
LVA,Latvia,10/1/1995,12/21/1995,Skele I,0,1,0,17,100,LC,Latvijas Ce?š,Latvian Way,6.125,55,534,235,201,526
LVA,Latvia,10/1/1995,12/21/1995,Skele I,0,1,0,4,100,LNNK,Latvijas Nacion?l?s Neatkar?bas Kust?ba,Latvian National Independence Movement,8.375,55,534,235,201,1557
LVA,Latvia,10/1/1995,12/21/1995,Skele I,0,0,0,5,100,LSP,Latvijas Soci?listisk? partija,Socialist Party of Latvia,1.25,55,534,235,201,309
LVA,Latvia,10/1/1995,12/21/1995,Skele I,0,1,0,8,100,LVP,Latvijas Vien?bas Partija,Latvian Unity Party,,55,534,235,201,1042
LVA,Latvia,10/1/1995,12/21/1995,Skele I,0,1,0,4,100,LZP,Latvijas Za?? partija,Latvian Green Party,4.671052632,55,534,235,201,1001
LVA,Latvia,10/1/1995,12/21/1995,Skele I,0,1,0,3,100,LZS,Latvijas Zemnieku Savien?ba,Farmers Union of Latvia,4.375,55,534,235,201,1368
LVA,Latvia,10/1/1995,12/21/1995,Skele I,0,1,0,14,100,TB,T?vzemei un Br?v?bai,For Fatherland and Freedom,,55,534,235,201,203
LVA,Latvia,10/1/1995,12/21/1995,Skele I,0,0,0,16,100,TKL-ZP,Tautas Kust?ba Latvijai – Z?gerista Partija,People's Movement for Latvia -- Siegerist Party,,55,534,235,201,267
LVA,Latvia,10/1/1995,12/21/1995,Skele I,0,0,0,6,100,TSP,Tautas Saska?as Partija,National Harmony Party,1.864035088,55,534,235,201,32
LVA,Latvia,10/1/1995,12/21/1995,Skele I,0,1,1,0,100,none,no party affiliation,no party affiliation,,55,534,235,201,288
LVA,Latvia,10/1/1995,2/13/1997,Skele II,0,1,0,18,100,DPS,"Demokr?tisk? partija ""Saimnieks""",Democratic Party Saimnieks,,55,534,377,235,759
LVA,Latvia,10/1/1995,2/13/1997,Skele II,0,1,0,5,100,KDS,Krist?gi demokr?tisk? savien?ba,Christian Democratic Union,,55,534,377,235,239
LVA,Latvia,10/1/1995,2/13/1997,Skele II,0,1,0,17,100,LC,Latvijas Ce?š,Latvian Way,6.125,55,534,377,235,526
LVA,Latvia,10/1/1995,2/13/1997,Skele II,0,1,0,4,100,LNNK,Latvijas Nacion?l?s Neatkar?bas Kust?ba,Latvian National Independence Movement,8.375,55,534,377,235,1557
LVA,Latvia,10/1/1995,2/13/1997,Skele II,0,0,0,5,100,LSP,Latvijas Soci?listisk? partija,Socialist Party of Latvia,1.25,55,534,377,235,309
LVA,Latvia,10/1/1995,2/13/1997,Skele II,0,0,0,8,100,LVP,Latvijas Vien?bas Partija,Latvian Unity Party,,55,534,377,235,1042
LVA,Latvia,10/1/1995,2/13/1997,Skele II,0,1,0,4,100,LZP,Latvijas Za?? partija,Latvian Green Party,4.671052632,55,534,377,235,1001
LVA,Latvia,10/1/1995,2/13/1997,Skele II,0,1,0,3,100,LZS,Latvijas Zemnieku Savien?ba,Farmers Union of Latvia,4.375,55,534,377,235,1368
LVA,Latvia,10/1/1995,2/13/1997,Skele II,0,1,0,14,100,TB,T?vzemei un Br?v?bai,For Fatherland and Freedom,,55,534,377,235,203
LVA,Latvia,10/1/1995,2/13/1997,Skele II,0,0,0,16,100,TKL-ZP,Tautas Kust?ba Latvijai – Z?gerista Partija,People's Movement for Latvia -- Siegerist Party,,55,534,377,235,267
LVA,Latvia,10/1/1995,2/13/1997,Skele II,0,0,0,6,100,TSP,Tautas Saska?as Partija,National Harmony Party,1.864035088,55,534,377,235,32
LVA,Latvia,10/1/1995,2/13/1997,Skele II,0,1,1,0,100,none,no party affiliation,no party affiliation,,55,534,377,235,288
LVA,Latvia,10/1/1995,8/7/1997,Krasts I,0,1,0,18,100,DPS,"Demokr?tisk? partija ""Saimnieks""",Democratic Party Saimnieks,,55,534,878,377,759
LVA,Latvia,10/1/1995,8/7/1997,Krasts I,0,1,0,5,100,KDS,Krist?gi demokr?tisk? savien?ba,Christian Democratic Union,,55,534,878,377,239
LVA,Latvia,10/1/1995,8/7/1997,Krasts I,0,1,0,17,100,LC,Latvijas Ce?š,Latvian Way,6.125,55,534,878,377,526
LVA,Latvia,10/1/1995,8/7/1997,Krasts I,0,0,0,5,100,LSP,Latvijas Soci?listisk? partija,Socialist Party of Latvia,1.25,55,534,878,377,309
LVA,Latvia,10/1/1995,8/7/1997,Krasts I,0,0,0,8,100,LVP,Latvijas Vien?bas Partija,Latvian Unity Party,,55,534,878,377,1042
LVA,Latvia,10/1/1995,8/7/1997,Krasts I,0,0,0,4,100,LZP,Latvijas Za?? partija,Latvian Green Party,4.671052632,55,534,878,377,1001
LVA,Latvia,10/1/1995,8/7/1997,Krasts I,0,1,0,3,100,LZS,Latvijas Zemnieku Savien?ba,Farmers Union of Latvia,4.375,55,534,878,377,1368
LVA,Latvia,10/1/1995,8/7/1997,Krasts I,0,1,1,18,100,TB/LNNK,T?vzemei un Br?v?bai / LNNK,For Fatherland and Freedom / LNNK,8.25877193,55,534,878,377,521
LVA,Latvia,10/1/1995,8/7/1997,Krasts I,0,0,0,16,100,TKL-ZP,Tautas Kust?ba Latvijai – Z?gerista Partija,People's Movement for Latvia -- Siegerist Party,,55,534,878,377,267
LVA,Latvia,10/1/1995,8/7/1997,Krasts I,0,0,0,6,100,TSP,Tautas Saska?as Partija,National Harmony Party,1.864035088,55,534,878,377,32
LVA,Latvia,10/1/1995,4/8/1998,Krasts II,0,0,0,18,100,DPS,"Demokr?tisk? partija ""Saimnieks""",Democratic Party Saimnieks,,55,534,2,878,759
LVA,Latvia,10/1/1995,4/8/1998,Krasts II,0,1,0,5,100,KDS,Krist?gi demokr?tisk? savien?ba,Christian Democratic Union,,55,534,2,878,239
LVA,Latvia,10/1/1995,4/8/1998,Krasts II,0,1,0,17,100,LC,Latvijas Ce?š,Latvian Way,6.125,55,534,2,878,526
LVA,Latvia,10/1/1995,4/8/1998,Krasts II,0,0,0,5,100,LSP,Latvijas Soci?listisk? partija,Socialist Party of Latvia,1.25,55,534,2,878,309
LVA,Latvia,10/1/1995,4/8/1998,Krasts II,0,0,0,8,100,LVP,Latvijas Vien?bas Partija,Latvian Unity Party,,55,534,2,878,1042
LVA,Latvia,10/1/1995,4/8/1998,Krasts II,0,0,0,4,100,LZP,Latvijas Za?? partija,Latvian Green Party,4.671052632,55,534,2,878,1001
LVA,Latvia,10/1/1995,4/8/1998,Krasts II,0,1,0,3,100,LZS,Latvijas Zemnieku Savien?ba,Farmers Union of Latvia,4.375,55,534,2,878,1368
LVA,Latvia,10/1/1995,4/8/1998,Krasts II,0,1,1,18,100,TB/LNNK,T?vzemei un Br?v?bai / LNNK,For Fatherland and Freedom / LNNK,8.25877193,55,534,2,878,521
LVA,Latvia,10/1/1995,4/8/1998,Krasts II,0,0,0,16,100,TKL-ZP,Tautas Kust?ba Latvijai – Z?gerista Partija,People's Movement for Latvia -- Siegerist Party,,55,534,2,878,267
LVA,Latvia,10/1/1995,4/8/1998,Krasts II,0,0,0,6,100,TSP,Tautas Saska?as Partija,National Harmony Party,1.864035088,55,534,2,878,32
LVA,Latvia,10/3/1998,11/26/1998,Kristopans I,0,1,0,8,100,JP,Jaun? partija,New Era Party,,55,615,682,2,550
LVA,Latvia,10/3/1998,11/26/1998,Kristopans I,0,1,1,21,100,LC,Latvijas Ce?š,Latvian Way,6.125,55,615,682,2,526
LVA,Latvia,10/3/1998,11/26/1998,Kristopans I,0,0,0,14,100,LSA,Latvijas Soci?ldemokr?tu apvien?ba,Latvia's Union of Social Democrats,,55,615,682,2,883
LVA,Latvia,10/3/1998,11/26/1998,Kristopans I,0,1,0,17,100,TB/LNNK,T?vzemei un Br?v?bai / LNNK,For Fatherland and Freedom / LNNK,8.25877193,55,615,682,2,521
LVA,Latvia,10/3/1998,11/26/1998,Kristopans I,0,0,0,24,100,TP,Tautas Partija,People's Party,7.754385965,55,615,682,2,811
LVA,Latvia,10/3/1998,11/26/1998,Kristopans I,0,0,0,16,100,TSP,Tautas Saska?as Partija,National Harmony Party,1.864035088,55,615,682,2,32
LVA,Latvia,10/3/1998,2/4/1999,Kristopans II,0,1,0,8,100,JP,Jaun? partija,New Era Party,,55,615,469,682,550
LVA,Latvia,10/3/1998,2/4/1999,Kristopans II,0,1,1,21,100,LC,Latvijas Ce?š,Latvian Way,6.125,55,615,469,682,526
LVA,Latvia,10/3/1998,2/4/1999,Kristopans II,0,0,0,14,100,LSA,Latvijas Soci?ldemokr?tu apvien?ba,Latvia's Union of Social Democrats,,55,615,469,682,883
LVA,Latvia,10/3/1998,2/4/1999,Kristopans II,0,1,0,17,100,TB/LNNK,T?vzemei un Br?v?bai / LNNK,For Fatherland and Freedom / LNNK,8.25877193,55,615,469,682,521
LVA,Latvia,10/3/1998,2/4/1999,Kristopans II,0,0,0,24,100,TP,Tautas Partija,People's Party,7.754385965,55,615,469,682,811
LVA,Latvia,10/3/1998,2/4/1999,Kristopans II,0,0,0,16,100,TSP,Tautas Saska?as Partija,National Harmony Party,1.864035088,55,615,469,682,32
LVA,Latvia,10/3/1998,7/16/1999,Skele III,0,0,0,8,100,JP,Jaun? partija,New Era Party,,55,615,110,469,550
LVA,Latvia,10/3/1998,7/16/1999,Skele III,0,1,0,21,100,LC,Latvijas Ce?š,Latvian Way,6.125,55,615,110,469,526
