country	eastwest	eumember	year	expert	party_id	cmp_id	party	vote	seat	electionyear	epvote	family	govt	position	pro_anti	eu_salience	eu_dissent	eu_benefit	eu_ep	eu_fiscal	eu_intmark	eu_employ	eu_agri	eu_cohesion	eu_environ	eu_asylum	eu_foreign	eu_turkey	lrgen	lrecon	galtan	spendvtax	spendvtax_salience	deregulation	dereg_salience	redistribution	redist_salience	civlib_laworder	civlib_salience	sociallifestyle	social_salience	religious_principle	relig_salience	immigrate_policy	immigra_salience	multiculturalism	multicult_salience	urban_rural	urban_salience	environment	enviro_salience	cosmo	cosmo_salience	regions	region_salience	international_security	international_salience	us	us_salience	ethnic_minorities	ethnic_salience
"lat"	"east"	"other"	2002	4	2401	87423	"JL"	23.9	26	2002		"no family"	"in government"	6.5	"pro European integration"	3	4.444445		4.5		6	3	5.5	"strongly favors the EU's cohesion policy"	5.5	5	4.25		6.75	7	6.33																														
"lat"	"east"	"other"	2002	4	2402	87422	"PCTVL"	19	25	2002		"rad left"	"not in government"	4.25	"neutral"	2.25	5.555555		5.25		2.5	4.5	5.67	6	5.5	5	4.25		1.25	1.67	6.33																														
"lat"	"east"	"other"	2002	4	2403	87610	"TP"	16.6	20	2002		"cons"	"not in government"	6.25	"pro European integration"	3.25	3.7		"neutral towards expanding EP powers"		6	3	4.25	6.75	4.33	"neutral towards a common policy on political asylum"	4.25		7	8.33	6																														
"lat"	"east"	"other"	2002	4	2404	87521	"LPP"	9.5	10	2002		"christdem"	"in government"	5.75	"pro European integration"	2.25	4.811111		6		5.5		5	6.25	6	4.5	4.67		5.5	6.67	8.33																														
"lat"	"east"	"other"	2002	4	2405	87110	"ZZS"	9.4	.12	2002		"green"	"in government"	4.75	"pro European integration"	2.25	5.555555		3.33		3		6.25	6.5	4.33	4.5	4.67		3.75	3.67	6.33																														
"lat"	"east"	"other"	2002	4	2406	87723	"TB-LNNK"	5.4	7	2002		"rad right"	"in government"	5.25	"pro European integration"	2.75	6.3		"neutral towards expanding EP powers"		4.25	"neutral towards a common employment policy"	5.33	6.5	5	3.33	"neutral towards a common foreign and security policy"		7.75	5.33	6.67																														
"lat"	"east"	"other"	2002	4	2407	87410	"LC"	4.9	0	2002		"liberal"	"not in government"	"strongly in favor"	"pro European integration"	4	3.7		5		6	5	5.75	6.75	5.67	5	5		5.5	6.33	3.67																														
"lat"	"east"	"other"	2002	4	2408		"LSDSP"	4	0	2002		"socialist"	"not in government"	4.75	"pro European integration"	2	5.555555		5		3.33		6	6.25	5	4.5	4.33		2.75	3	7.67																														
"lat"	"east"	"EU member state"	2006	4	2401	87423	"JL"	16.38	18	2006	19.7	"no family"	.5	5.75	"pro European integration"	3	2.75		5		6			6			6.25	5.25	7	7	"center"	6.25	5.67	7.67	6	7.5	2.33	6	4.33	4.5	5.25	3.75	3.25	5.75	3.33	7.67		2.5	4			7.75	7	7	3.33			9	8.25	7.5	7.33
"lat"	"east"	"EU member state"	2006	4	2402	87422	"PCTVL"	6.03	6	2006	10.7	"rad left"	"not in government"	4.5	"neutral"	1.75	3.25		5.25		4.25			5.33			4.5	3.75	1.25	1.5	4.5	2.5	5	2	2.33	1.25		5.75	3.67	4.75	4.25	1.5	2	4.25	2.33	3.67		1.25	2.67			.5	6.33	5	2			.25	6.5	.33	9.67
"lat"	"east"	"EU member state"	2006	4	2403	87610	"TP"	19.56	23	2006	6.6	"cons"	"in government"	6.5	"pro European integration"	3.5	2		5		6.25			6.25			6.25	6	7.25	7.75	5.75	6.5	5.67	7.33	6.67	8.25	2	6.75	4.33	6	4.75	3.75	3.25	5.25	3.33	7.33		3.25	3.33			7.67	6.33	6.33	3			9	8	6.75	7.33
"lat"	"east"	"EU member state"	2006	4	2404	87521	"LPP"	5.76	6.7	2006	3.3	"christdem"	"in government"	5.75	"pro European integration"	2.75	3.5		5		6.25			5.75			5.75	5.25	7	7.75	8	7.5	7.67	7.33	5	8	2.67	6.5	4.33	9.75	7.67	10	10	4.5	3	4.67		3.5	2			3.5	5.33	6.33	2.33			6.5	5.25	3.25	7.33
"lat"	"east"	"EU member state"	2006	4	2405	87110	"ZZS"	16.71	18	2006	4.3	"green"	"in government"	5	"pro European integration"	2.5	4.5		4.75		4.5			5.5			5.5	4.5	"center"	6	5.75	5	5.33	6.67	6	7	2.33	6.25	3.67	7.5	4.75	3.75	2.75	7	4.33	8		6.5	6.33			7.25	6	2.33	4.67			6.75	5	6.25	7.33
"lat"	"east"	"EU member state"	2006	4	2406	87723	"TB-LNNK"	6.94	8	2006	29.8	"rad right"	.5	4.75	"pro European integration"	2.25	3.25		5.5		4.75			5.5			5.5	3.5	9	7.75	8.5	6.5		7	4.67	8	2.67	7	3.67	7.5	7.25	5.5	5	9.25	9.67	10		5	6.33			9.75	9.67	6.67	2.67			8.25	7.5	9.75	9.33
"lat"	"east"	"EU member state"	2006	4	2407	87410	"LC"	2.84	3.3	2006	6.5	"liberal"	"in government"	"strongly in favor"	"pro European integration"	3.5	1.25		5.25		6.75			6.5			6.5	6	6.75	8	6	7	7	8	7	8.5	2.67	5	5.67	4.25	5.5	3.5	4.25	4.25	3	5		2	3			3.75	6.33	6	2.33			8.25	7.75	4.25	7.67
"lat"	"east"	"EU member state"	2006	4	2408		"LSDSP"	3.5	0	2006	4.8	"socialist"	"not in government"	5.5	"pro European integration"	1.75	3.5		4.75		4.5			5.25			4.5	3.75	2.25	2.25	6	2.25	5.33		2.33	1.25	8.33	5.75	3	6	3.75	1.75	2.5	4.25	2.33	5.33		2	3.33			3	4.67	5.33	2			2	4.5	2.5	7.33
"lat"	"east"	"EU member state"	2006	4	2410		"SC"	14.42	17	2006	4.8	"regionalist"	"not in government"	5.5	"pro European integration"	2.25	3.5		5		5			5.5			4.5	4.5	3	3.25	4.25	3.5	5.33	4	3.67	4	3.67	5	5.33	5.33	4	2.5	2.5	2.75	2.67	3.67		2	3			3.75	5.67	5.33	2.33			3	4.25	1	8.33
"lat"	"east"	"EU member state"	2010	10	2405	87110	"ZZS"	12.22	13	2011	3.7	"green"	"not in government"	4.125		2.75	5.571429	1.66667	4.1428571		"neutral toward expanding EU powers on the internal market"			5.25			4.5714288	3.5999999	5.4444447	4.3333335	6	4.75	4	4.28571	5	4.55556	5	5.85714	4	7.75	4.875	3.625	2.5	6.42857	6	6.5	5.375	7.77778	8.125	4.42857	7.14286			2.16667	7.16667	5.125	4.16667			6.33333	5.11111
"lat"	"east"	"EU member state"	2010	10	2406	87723	"NA"	13.88	14	2011	7.5	"rad right"	"in government"	4.4444447		2.555556	5.25	1.44444	4.8571429		4.375			5.5			5.25	3	7.75	5.1111112	6.6666665	5	4.42857	4.71429	4.42857	5.55556	4.375	5.57143	4.33333	8.125	5.375	3.625	3	6.71429	8.57143	9.25	7.875	6.25	6.42857	5	5.28571			4.5	5.2	3.25	5			9.22222	8.33333
"lat"	"east"	"EU member state"	2010	10	2410		"SC"	28.36	31	2011	19.6	"socialist"	"not in government"	3.1111112		2.333333	5.75	2.42857	4.4285712		3.8571429			5			3.125	3.8	3.25	2.3333333	5.3333335	3.125	4.85714	3.28571	5	2.55556	5.375	5	5.16667	7	5	3.25	3.25	4.71429	6.57143	1.875	7	3.125	4.71429	6.16667	4.66667			3.66667	5.4	6.75	3.57143			1.22222	9.11111
"lat"	"east"	"EU member state"	2010	10	2411		"ZRP"	20.82	22	2011		"cons"	"in government"	6		3.125	5.285714	1	4.6666665		5.1428571			5.8333335			5	4.4000001	6.375	6.6666665	5.1428571	5.875	5.71429	6	5.57143	5.77778	5.5	4.16667	5.6	5	5.28571	3.125	3.125	4.83333	6.16667	3.75	6.625	4.375	4.71429	5.33333	5.16667			3.66667	5.4	3.57143	4.28571			3.33333	6.25
"lat"	"east"	"EU member state"	2010	10	2412		"V"	18.83	20	2011	34.9	"liberal"	"in government"	6.2222223		3.555556	5.125	1.11111	5.4285712		5.75			6			5.875	4.8571429	6.75	6.5555553	5.25	5.375	5.14286	5.57143	5.42857	5.77778	5.375	4.57143	4.83333	5.42857	4.25	3.375	3	5.14286	5.71429	6.125	6.125	4.625	5.42857	5.28571	5.14286			4.83333	5.4	3.5	4.85714			5.55556	5.77778
"lith"	"east"	"other"	2002	5	2501		"LSDP"	27.4	32	2000		"socialist"	"in government"	6.4	"pro European integration"	4	3.333333		4.8		5	6.25	6.4	6.4	5	5.5	5		2.6	4	6.2																														
"lith"	"east"	"other"	2002	5	2502		"NDP"	2.1	2	2000		"socialist"	"in government"	5.2	"pro European integration"	3	3.055556		"neutral towards expanding EP powers"		3.67		6.25	6	4.5	5	5		3.2	3.75	6.25																														
"lith"	"east"	"other"	2002	5	2503		"LRS"	2.1	2	2000		"regionalist"	"in government"	4.2	"neutral"	2	4.222222		"neutral towards expanding EP powers"		4.5	3.5	5.5	5.67	"neutral towards a common policy on environment"	"neutral towards a common policy on political asylum"	4.33		2.2	2.25	7																														
"lith"	"east"	"other"	2002	5	2504	88410	"NS"	19.6	19.9	2000		"liberal"	"in government"	6	"pro European integration"	3.4	4		3		4.5	"neutral towards a common employment policy"	6	6	4.5	5	5		3.4	3.5	6																														
"lith"	"east"	"other"	2002	5	2505	88422	"LLS"	17.3	23.4	2000		"liberal"	"not in government"	"strongly in favor"	"pro European integration"	4	2.222222		4.4		5.8	5.5	3.4	5	4.33	5.5	5.4		8.2	8.5	2																														
"lith"	"east"	"other"	2002	5	2506	88620	"TS-LK"	8.6	6.4	2000		"cons"	"not in government"	"strongly in favor"	"pro European integration"	4	2.444444		4.4		5.4	5.25	4.8	5.8	5	5.5	5.4		8	7.25	5.6																														
"lith"	"east"	"other"	2002	5	2507	88810	"LVP"	4.1	2.8	2000		"agrarian"	"not in government"	3.4	"anti European integration"	3	5.555555		2		2	2.25	6.6	6.5	5	3	4.33		2	1.5	8.4																														
"lith"	"east"	"other"	2002	5	2508		"LKDP"	3.1	1.4	2000		"christdem"	"not in government"	5.4	"pro European integration"	2.8	4.888889		3.67		2.75	3	5.75	6.2	5	3	4.5		7.4	4.25	8.2																														
"lith"	"east"	"other"	2002	5	2509	88420	"LCS"	2.9	1.4	2000		"liberal"	"not in government"	6.4	"pro European integration"	4	3.777778		4.75		5	5.67	4.2	5	4.5	6	5.75		5.6	6.25	4.2																														
"lith"	"east"	"other"	2002	5	2510		"NKS"	2	.7	2000		"cons"	"not in government"	6	"pro European integration"	2.75	4.166667		"neutral towards expanding EP powers"		4.33	4.33	5.67	5	"neutral towards a common policy on environment"	"neutral towards a common policy on political asylum"	"neutral towards a common foreign and security policy"		6.6	5.5	5.25																														
"lith"	"east"	"other"	2002	5	2511	88951	"LLRA"	1.9	1.4	2000		"regionalist"	"not in government"	5.25	"pro European integration"	3	3.333333		5		"neutral toward expanding EU powers on the internal market"	3	6	6.25	"neutral towards a common policy on environment"	"neutral towards a common policy on political asylum"	5		3.4	4	7.25																														
"lith"	"east"	"other"	2002	5	2512		"LLS"	1.3	.7	2000		"rad right"	"not in government"	2.2	"anti European integration"	2.6	3.777778		2.5		1.4	1.5	6.5	5	6	2	1.67		7.8	.75	8.75																														
"lith"	"east"	"other"	2002	5	2513		"JL-PKS"	1.2	.7	2000		"rad right"	"not in government"	1.6	"anti European integration"	2.2	3.333333		1.5		1.5	1.67	6	5	6	2	1.67		9.8	2.25	8.6																														
"lith"	"east"	"other"	2002	5	2514		"MKDS"		2.1	2000		"christdem"	"not in government"	6.6	"pro European integration"	3.8	2.222222		5		5.6	5	4.5	5.6	5	5.5	6		7	6.75	"center"																														
"lith"	"east"	"EU member state"	2006	8	2501		"LSDP"	13.36	14.2	2004	14.4	"socialist"	"in government"	"strongly in favor"	"pro European integration"	3.43	.8		5		6.33			6.67			5.2	4.5	4	4.57	4.83	4.8	7.2	4	5.6	3	5.8	4.4	4.8	5.75	3.5	2.4	3	3.33	2	2.33		4.8	4.6			3.4	2.6	6	3.5			6.4	2.8	3.6	3.2
"lith"	"east"	"EU member state"	2006	8	2504	88410	"NS"	7.34	7.8	2004	4.8	"liberal"	"in government"	6.71	"pro European integration"	2.71	.8		4.67		5.83			6.5			5.2	3.8	5.14	4.71	4.4	5.2	4.25	4.6	3.5	5.25	4	4.4	4.8	5.25	3.75	2.5	2.25	3.67	2.25	2.67		3.6	4			2.75	3	4.5	3.75			5	2	4	2.5
"lith"	"east"	"EU member state"	2006	8	2505	88422	"LiCS"	9.2	12.8	2004	11.2	"liberal"	"not in government"	6.71	"pro European integration"	2.83	.8		3.67		6.5			6.5			5.4	3.6	7	7.86	3	8.4	7.4	7.8	7	8.4	5.4	2.6	5.2	3.25	4.5	2	2.25	2.33	2.25	2.33		2	5.8			3	4	3.75	4.25			5.75	1.8	3.75	2.25
"lith"	"east"	"EU member state"	2006	8	2506	88620	"TS"	14.7	17.7	2004	12.6	"cons"	"not in government"	6.86	"pro European integration"	3.43	1		5		6.6			6.17			5.8	3.17	8.29	6.71	8.17	7.6	7	7.6	6.2	7.2	4.2	5.4	5.2	7.5	4.75	6.2	4.5	5.67	2.25	6.67		4	5			6.6	4.8	5.75	4			7.6	3.6	5	3.8
"lith"	"east"	"EU member state"	2006	8	2507	88810	"LVLS"	6.6	7.1	2004	7.4	"agrarian"	"not in government"	6.43	"pro European integration"	2.57	.8		4.33		5.2			6.83			4.8	3.4	3.29	4	7.6	3.6	4.5	3.5	2.5	4	3.75	5.4	3.8	6.5	3.25	4	2.75	3.67	2	4.33		8.8	8.4			5.2	2.5	3.25	5.25			3.75	2	4.25	2.5
"lith"	"east"	"EU member state"	2006	8	2511	88951	"LLRA"	3.8	1.4	2004	5.7	"regionalist"	"not in government"	5.71	"pro European integration"	1.86	1		4.33		5			6.2			4.6	3.75	4.33	3.8	7.4	4	1.25	3.75	1	4.75	2	5	1.75	6.5	2.75	6	3.25	4.67	.75	1		7	4.75			4.25	5	2.25	6.5			4	1.25	.2	9.4
"lith"	"east"	"EU member state"	2006	8	2515		"LD"	11.4	7.1	2004	6.8	"cons"	"not in government"	5.71	"pro European integration"	2.43	1		3.67		5.33			6			"neutral towards a common foreign and security policy"	3.17	4.86	4.14	8.8	4	3.75	4	2	2.2	5.6	9	8.6	8.25	5.5	5.75	3.75	6	2.5	6		6.8	5.6			6.4	3.6	3.5	5			2.75	3.2	4.75	3.75
"lith"	"east"	"EU member state"	2006	8	2516		"DP"	28.4	27.7	2004	30.2	"liberal"	"in government"	6.14	"pro European integration"	2.29	1		4.25		5.83			6.5			4.4	3.83	3.86	4.29	5.8	4.6	3.25	4.5	2.75	3.8	4.4	6.2	4.6	5.75	2.25	3	1.75	4	1.25	3		5.8	4.4			4.2	2	4	2.5			3.5	1.4	3.75	2.75
"lith"	"east"	"EU member state"	2010	13	2501		"LSDP"	11.8	18.4	2008	18.12	"socialist"	"not in government"	6.5384617		2.846154	3.666667	1	5.5555553		5.909091			6.75			6.2727275	4.5999999	4.1538463	4.3076925	4.3076925	3.5	6.63636	4.33333	5.33333	3.92308	5.25	4.16667	5.16667	5.08333	4.83333	3.16667	3.58333	4.88889	2.3	5	1.8	4	4	5.66667	2.11111			5.16667	3.27273	3.91667	4.25			4.16667	4.33333
"lith"	"east"	"EU member state"	2010	13	2504	88410	"NS"	3.7	.7	2008		"liberal"	"not in government"	6.1999998		2	5.142857	1.53846	4.8333335		5.6666665			6.5555553			5.4444447	"neutral"	4.0769229	4	5.3333335	3.44444	4.71429	4.88889	4	4	4.6	4.81818	3.5	6.25	2.77778	3.4	1.6	4.85714	1.625	4.85714	1.55556	4.33333	3.08333	4.75	1.44444			5.09091	2.625	4.9	2.81818			4.11111	3.4
"lith"	"east"	"EU member state"	2010	13	2505	88422	"LCS"	5.3	5.7	2008	3.38	"liberal"	"not in government"	6.0769229		2.416667	4.111111	1.15385	4.4444447		6.5			6.25			5.5	4.2222223	6.2307692	6.75	4.0833335	6.09091	5.55556	6.33333	5.72727	5.92308	4.58333	4	4.66667	4.18182	4.41667	3.75	2.41667	4.66667	2.8	4.66667	1.7	2.53846	3.33333	5.55556	1.66667			4.16667	3.1	4	3			4.4	4
"lith"	"east"	"EU member state"	2010	13	2506	88620	"TS"	19.6	31.2	2008	26.16	"cons"	"in government"	6.6923075		3.384615	4.769231	1	5.2222223		6.0833335			6.6666665			5.909091	3.8	6.6153846	5.6923075	7.8461542	5.08333	5.81818	5.83333	5.08333	4.69231	4.91667	5.41667	5.41667	8.41667	6.08333	7.76923	6.83333	5.88889	3	6.88889	3.1	4.69231	3.83333	5.44444	2.22222			4.75	3.45455	3.08333	4.83333			5.66667	4.75
"lith"	"east"	"EU member state"	2010	13	2507	88810	"LVLS"	3.7	2.1	2008	1.82	"agrarian"	"not in government"	5.090909		2.333333	3.444444	1.46154	5		4.8888888			6.818182			4.5999999	3.2222223	3.4615383	3.3076925	6.9230771	2.90909	5.7	3.8	4	3.41667	5.54545	5.6	4.81818	7.55556	4.18182	5.5	3.1	5.625	2.33333	5.5	2	8.84615	8.91667	6	3			3.41667	5.45455	5.66667	2.3			4.55556	4.09091
"lith"	"east"	"EU member state"	2010	13	2511	88951	"LLRA"	4.8	2.1	2008	8.2	"cons"	"not in government"	5.5555553		2.363636	2.625	2.61538	5.375		5.2857141			6.3333335			5.1666665	3.8333333	4.75	4.125	8.1999998	3.625	3.875	3.75	3	4	3.71429	7.14286	4.88889	8.875	5.55556	7.63636	5.81818	5.42857	3.125	1.75	3.875	6.5	4.75	6.42857	1.375			2.5	6.27273	5.2	2.625			.416667	9.5
"lith"	"east"	"EU member state"	2010	13	2515		"TT"	12.7	10.6	2008	11.9	"cons"	"not in government"	4.6153846		2.333333	3.636364	1.61538	4.375		5.1111112			6.181818			4.9000001	3.3333333	6.25	4.8461537	8.6153851	3.27273	6.2	4.6	5.09091	3.33333	4.72727	8	6.66667	9	6.81818	6.36364	3.9	6.44444	3.3	7.22222	4.09091	5.83333	4.36364	6.55556	1.33333			4.33333	4.45455	5.45455	3.72727			5.81818	4.33333
"lith"	"east"	"EU member state"	2010	13	2516		"DP"	9	7.1	2008	8.56	"liberal"	"not in government"	5.5384617		2.583333	3.1	1.38462	4.875		5.9000001			6.5			4.8000002	"neutral"	4.5833335	5.1666665	5.1666665	5.5	5.8	5.91667	4.66667	5.23077	4.33333	4.90909	4.08333	6	3.91667	4	2.4	4.11111	2.3	4.77778	1.9	3.83333	3.27273	6.22222	1.33333			4.54545	3.3	5	3.2			4.27273	4.08333
"lith"	"east"	"EU member state"	2010	13	2517		"TPP"	15.1	11.3	2008	1.01	"cons"	"in government"	5.5555553		1.909091	3.4	1.46154	4.3333335		5.125			6			4.8571429	4.5	5.4444447	5.7777777	4.5	5.71429	5.14286	6.75	2.125	6	5	4	4.28571	3.875	4.5	4.71429	1.88889	4.4	1.14286	4.6	1.14286	2.22222	2.7	5.42857	1.55556			4.75	2.57143	3.6	1.75			5	3.16667
"lith"	"east"	"EU member state"	2010	13	2518		"LRLS"	5.7	7.8	2008	7.17	"liberal"	"in government"	6.3846154		2.916667	4.4	1	5.2222223		6.7272725			6.0833335			5.6999998	4.6666665	7.2307692	7.9230766	2.4615386	7.33333	7.63636	7.75	7.41667	7.30769	5.5	2.25	5.41667	2.66667	5.66667	2.91667	2.66667	4.11111	2.5	3.33333	2.5	1.84615	3.83333	6.11111	2.11111			4.83333	3.63636	4	3.27273			3.45455	3.83333
"lith"	"east"	"EU member state"	2010	13	2519		"FRONT"	3.24		2008	2.36	"socialist"	"not in government"	2.7		2.166667	3.5	3	3		3			"neutral towards the EU's cohesion policy"			3	3.2	1.1538463	1	5.75	.909091	6.4	1.18182	6.83333	.384615	7.5	6.125	6	6	4.66667	1.44444	2.63636	4.5	3.57143	4	5	2.66667	2.5	4.33333	1.42857			3	3.2	7.57143	1.66667			2.875	6.09091
"pol"	"east"	"other"	2002	8	2601	92210	"SLD"	38.1	43.5	2001		"socialist"	"in government"	6.88	"pro European integration"	3.75	2.922222		5.4		6.17	6	5.67	"strongly favors the EU's cohesion policy"	6	5.33	4.14		4.13	4.25	1.88																														
"pol"	"east"	"other"	2002	8	2602	92322	"UP"	2.9	3.5	2001		"socialist"	"in government"	6.38	"pro European integration"	3	2.777778		5		5	5.5	5.33	6.8	6	5.33	4.57		3	2.25	1.38																														
"pol"	"east"	"other"	2002	8	2603	92435	"PO"	12.7	14.1	2001		"christdem"	"not in government"	6.75	"pro European integration"	3.38	1.388889		5.6		6.17	5.5	4.83	6.4	6	5	4.57		6.88	8.38	4.38																														
"pol"	"east"	"other"	2002	8	2604	92622	"S"	10.2	11.5	2001		"agrarian"	"not in government"	2.75	"anti European integration"	2.75	2.066667		2		1.8	3.25	5.4	6	"neutral towards a common policy on environment"	4.33	2		5.5	2.63	7.88																														
"pol"	"east"	"other"	2002	8	2605	92436	"PiS"	9.5	9.6	2001		"rad right"	"not in government"	4.75	"pro European integration"	2.63	3.611111		2.8		2.67	3.75	5.5	6	5.67	"neutral towards a common policy on political asylum"	3.14		7.75	4.63	7.75																														
"pol"	"east"	"other"	2002	8	2606	92811	"PSL"	9	9.1	2001		"agrarian"	"not in government"	4.13	"neutral"	3.25	4.033333		3.4		2.5	"neutral towards a common employment policy"	6.67	6.8	4.75	3	3.29		4.38	2.5	7.63																														
"pol"	"east"	"other"	2002	8	2607	92713	"LPR"	7.9	8.3	2001		"protestant"	"not in government"	"strongly opposed"	"anti European integration"	3.43	1.533333		"strongly opposes expanding EP powers"		1.5	1.33	4.25	"neutral towards the EU's cohesion policy"	2	2	1.2		9.25	2	9.75																														
"pol"	"east"	"other"	2002	8	2608	92620	"AWSP"	5.6	0	2001		"cons"	"not in government"	5.38	"pro European integration"	2.63	3.755556		3.25		3.5	4.67	4.75	6.33	6.5	2	3.2		7.75	4.38	7.5																														
"pol"	"east"	"other"	2002	8	2609	92434	"UW"	3.1	0	2001		"liberal"	"not in government"	"strongly in favor"	"pro European integration"	3.75	.8333333		6.6		6.67	5.75	4.67	6.6	6.2	6	4.57		5.75	7.5	2.38																														
"pol"	"east"	"EU member state"	2006	8	2601	92210	"SLD"	11.3	12	2005	9.3	"socialist"	"not in government"	6	"pro European integration"	3.63	1.33		5.2		5.6			6.17			5.4	4.67	3.43	4.67	1.57	3.75	6.33	5.6	5.2	5.75	7	2.14	8	2	6.6	1.57	3.43	3.33	3.33			3.67	3.75			2.33	5.4	4	4			5.67	4.4	3	5.25
"pol"	"east"	"EU member state"	2006	8	2603	92435	"PO"	24.1	28.9	2005	24	"christdem"	"not in government"	6.63	"pro European integration"	3.75	1.17		5		6.67			6.67			5.4	4.33	5.29	8.17	2.71	7.4	8.5	8.2	8	7.4	7.67	2.57	6.71	3.14	5	4.14	3.57	3.67	3			2.33	2.67			3.17	5.2	3.4	4.5			6	4.6	2.83	4.5
"pol"	"east"	"EU member state"	2006	8	2604	92622	"S"	11.4	12.2	2005	10.8	"agrarian"	"in government"	2.29	"anti European integration"	2.38	1.83		2.5		1.83			4.33			2.8	3	4.14	1.17	7.71	1.75	3.5	1.4	3.6	1.4	8.5	1.975	3.67	8.33	3.6	5.67	4		2.67	7.67		8.33	9			7.83	6	5.75	3.75			4.83	5	5.75	3.5
"pol"	"east"	"EU member state"	2006	8	2605	92436	"PiS"	27	33.7	2005	12.7	"rad right"	"in government"	3.5	"anti European integration"	2.88	2.6		2.8		3.33			5			2	2.33	7.76	2	9.57	2.6	6.25	2.6	3.8	1.8	6.5	9.43	7.71	9.71	8.5	9.43	9.43	5.67	2.33	7.67		6.67	5.83			9.17	9.5	8	4.25			8.29	6.4	7	4.75
"pol"	"east"	"EU member state"	2006	8	2606	92811	"PSL"	7	5.4	2005	6.3	"agrarian"	"not in government"	4.75	"pro European integration"	2.88	2		"neutral towards expanding EP powers"		4.5			5.67			4.4	"neutral"	"center"	3.5	5.14	3.4	5	4	4.6	3.8	5.5	4.86	5.5	4.83	3.8	5	4.17		3			9.2	9.83			6.5	5	4	5.25			4.83	3.8	5	4.25
"pol"	"east"	"EU member state"	2006	8	2607	92713	"LPR"	8	7.4	2005	15.9	"protestant"	"in government"	1.38	"anti European integration"	3.13	.67		1.6		1.5			"neutral towards the EU's cohesion policy"			1.4	1.67	9.29	1.17	"extreme tan"	1.6	3.75	1.6	3.4	1	8	9.29	7	10	10	10	10	7	5.33	8.33		6.33	5			10	10	6.25	4.25			5	5.2	9	6.5
"pol"	"east"	"EU member state"	2006	6	2609	92434	"PD"	2.5	0	2005		"liberal"	"not in government"	6.83	"pro European integration"	4	0		5.6		6.67			6.67			6	5	4.5	7.4	1.17	6	7	6.8	6.4	7.5	5.75	1	7.67	1	8.2	2.67	3.33	3	3			2	2.6			1.4	6.8	3	5			5.67	4.8	2.5	6
"pol"	"east"	"EU member state"	2006	7	2611		"SDPL"	3.9	0	2005	5.3	"socialist"	"not in government"	6.14	"pro European integration"	3.57	1.5		5.2		5.67			6.33			5.4	4.67	3	4.67	1.43	3.6	6.33	4.6	5.25	5.2	7.25	2.14	7.83	1.83	6.8	1.29	3.67	3	3			3.33	3.6			2.33	5.6	3.67	4			5.33	4.4	3	5.25
"pol"	"east"	"EU member state"	2010	15	2601	92210	"SLD"	9.9	8	2007	12.34	"socialist"	"not in government"	6.5999999		3.533333	2	1	5.7272725		5.8000002			6.5384617			6	4.8888888	2.7857144	3.4666667	2.4000001	3	6.64286	4.35714	5.92857	3.46154	7.07692	3.28571	7.28571	2.14286	7.42857	2	5.71429	3.33333	3.16667	3.66667	3.1	3.71429	5.28571	5.16667	4.08333			4.45455	4.5	4.21429	5.57143			3.75	3.92308
"pol"	"east"	"EU member state"	2010	15	2603	92435	"PO"	41.51	45.4	2007	44.43	"christdem"	"in government"	6.5999999		3.733333	2.071429	1	5.8333335		6.5333333			6.5384617			5.5999999	4.4000001	6	6.6666665	"center"	5.23077	6.64286	6.64286	6.35714	6	6.33333	4.85714	6.5	4.78571	5.42857	5.92308	5.92857	4.44444	2.66667	5.125	2.2	2.42857	4.85714	6.66667	3.15385			4.41667	4.5	2.42857	6.21429			4.91667	3.23077
"pol"	"east"	"EU member state"	2010	15	2604	92622	"S"	1.53	0	2007	1.46	"agrarian"	"not in government"	3.2727273		2.909091	3.3	2.8	3.6666667		3			5.4285712			2.8888888	2.8	4.6363635	2.6666667	7.75	1.9	5	2.81818	5.36364	1.90909	7.54545	7	5.81818	7.90909	4.45455	6.58333	5.09091	7.125	3.6	8	2.44444	8.76923	9.07692	7	3.41667			5.55556	4.1	6.55556	4.77778			6.4	3.8
"pol"	"east"	"EU member state"	2010	15	2605	92436	"PiS"	32.11	36.1	2007	27.4	"rad right"	"not in government"	2.9333334		3.2	2.846154	2.06667	4.0833335		4.2666669			6.0769229			3.3333333	2.9000001	8	3.0666666	8.8666668	3.46154	5.57143	3.5	4.46154	3.15385	6.69231	8.35714	7.42857	9.42857	8.14286	8.92308	9.21429	6.33333	3	8.55556	3.5	6.35714	6.92857	7.33333	3.15385			6.54545	4.41667	4.42857	5.71429			7.16667	3.61538
"pol"	"east"	"EU member state"	2010	15	2606	92811	"PSL"	8.9	6.7	2007	7.01	"agrarian"	"in government"	5.1333332		3.066667	3.076923	1.33333	5.2727275		4.3333335			6.1538463			4.6923075	3.875	4.9285712	4.0666666	6.8666668	3.15385	5.78571	3.28571	5.85714	3.07692	6.69231	6.07143	4.71429	7	4.57143	7	6.07143	5.22222	3	6.25	2.6	9.35714	9.42857	6.41667	3.92308			5.33333	4.91667	5.75	4.30769			5.63636	3.33333
